
Predictions were generated on 08-Sep-2020 at 15:27:37 using BeamDyn




Time	TipTDxr   	TipTDyr   	TipTDzr   
(s)	(m)	(m)	(m)
       0.896000	 1.491E-03	-1.517E-04	-3.147E-08
       0.898000	 1.486E-03	-1.520E-04	-3.129E-08
       0.900000	 1.482E-03	-1.522E-04	-3.111E-08
       0.902000	 1.477E-03	-1.523E-04	-3.092E-08
       0.904000	 1.472E-03	-1.524E-04	-3.074E-08
       0.906000	 1.467E-03	-1.524E-04	-3.055E-08
       0.908000	 1.462E-03	-1.523E-04	-3.035E-08
       0.910000	 1.457E-03	-1.522E-04	-3.016E-08
       0.912000	 1.452E-03	-1.520E-04	-2.996E-08
       0.914000	 1.447E-03	-1.518E-04	-2.976E-08
       0.916000	 1.442E-03	-1.514E-04	-2.956E-08
       0.918000	 1.437E-03	-1.511E-04	-2.935E-08
       0.920000	 1.432E-03	-1.506E-04	-2.914E-08
       0.922000	 1.426E-03	-1.501E-04	-2.893E-08
       0.924000	 1.421E-03	-1.495E-04	-2.871E-08
       0.926000	 1.415E-03	-1.488E-04	-2.850E-08
       0.928000	 1.410E-03	-1.480E-04	-2.828E-08
       0.930000	 1.404E-03	-1.472E-04	-2.806E-08
       0.932000	 1.398E-03	-1.463E-04	-2.783E-08
       0.934000	 1.393E-03	-1.453E-04	-2.761E-08
       0.936000	 1.387E-03	-1.443E-04	-2.738E-08
       0.938000	 1.381E-03	-1.431E-04	-2.715E-08
       0.940000	 1.375E-03	-1.419E-04	-2.691E-08
       0.942000	 1.369E-03	-1.406E-04	-2.668E-08
       0.944000	 1.363E-03	-1.393E-04	-2.644E-08
       0.946000	 1.357E-03	-1.378E-04	-2.620E-08
       0.948000	 1.351E-03	-1.363E-04	-2.596E-08
       0.950000	 1.344E-03	-1.346E-04	-2.572E-08
       0.952000	 1.338E-03	-1.329E-04	-2.548E-08
       0.954000	 1.332E-03	-1.312E-04	-2.523E-08
       0.956000	 1.326E-03	-1.293E-04	-2.499E-08
       0.958000	 1.319E-03	-1.274E-04	-2.474E-08
       0.960000	 1.313E-03	-1.253E-04	-2.450E-08
       0.962000	 1.306E-03	-1.232E-04	-2.425E-08
       0.964000	 1.300E-03	-1.211E-04	-2.400E-08
       0.966000	 1.293E-03	-1.188E-04	-2.375E-08
       0.968000	 1.287E-03	-1.165E-04	-2.350E-08
       0.970000	 1.280E-03	-1.141E-04	-2.325E-08
       0.972000	 1.273E-03	-1.116E-04	-2.300E-08
       0.974000	 1.267E-03	-1.091E-04	-2.276E-08
       0.976000	 1.260E-03	-1.064E-04	-2.251E-08
       0.978000	 1.253E-03	-1.038E-04	-2.226E-08
       0.980000	 1.247E-03	-1.010E-04	-2.201E-08
       0.982000	 1.240E-03	-9.819E-05	-2.176E-08
       0.984000	 1.233E-03	-9.531E-05	-2.152E-08
       0.986000	 1.226E-03	-9.237E-05	-2.127E-08
       0.988000	 1.220E-03	-8.937E-05	-2.103E-08
       0.990000	 1.213E-03	-8.632E-05	-2.079E-08
       0.992000	 1.206E-03	-8.321E-05	-2.054E-08
       0.994000	 1.199E-03	-8.004E-05	-2.030E-08
       0.996000	 1.192E-03	-7.682E-05	-2.006E-08
       0.998000	 1.186E-03	-7.355E-05	-1.983E-08
       1.000000	 1.179E-03	-7.023E-05	-1.959E-08
       1.002000	 1.172E-03	-6.686E-05	-1.936E-08
       1.004000	 1.165E-03	-6.344E-05	-1.912E-08
       1.006000	 1.158E-03	-5.998E-05	-1.889E-08
       1.008000	 1.152E-03	-5.647E-05	-1.866E-08
       1.010000	 1.145E-03	-5.292E-05	-1.844E-08
       1.012000	 1.138E-03	-4.932E-05	-1.821E-08
       1.014000	 1.131E-03	-4.568E-05	-1.799E-08
       1.016000	 1.125E-03	-4.199E-05	-1.777E-08
       1.018000	 1.118E-03	-3.826E-05	-1.755E-08
       1.020000	 1.111E-03	-3.450E-05	-1.733E-08
       1.022000	 1.104E-03	-3.068E-05	-1.711E-08
       1.024000	 1.098E-03	-2.683E-05	-1.690E-08
       1.026000	 1.091E-03	-2.293E-05	-1.669E-08
       1.028000	 1.084E-03	-1.900E-05	-1.648E-08
       1.030000	 1.077E-03	-1.501E-05	-1.627E-08
       1.032000	 1.071E-03	-1.099E-05	-1.607E-08
       1.034000	 1.064E-03	-6.924E-06	-1.586E-08
       1.036000	 1.057E-03	-2.813E-06	-1.566E-08
       1.038000	 1.051E-03	 1.341E-06	-1.546E-08
       1.040000	 1.044E-03	 5.540E-06	-1.527E-08
       1.042000	 1.037E-03	 9.785E-06	-1.507E-08
       1.044000	 1.031E-03	 1.407E-05	-1.488E-08
       1.046000	 1.024E-03	 1.841E-05	-1.469E-08
       1.048000	 1.018E-03	 2.279E-05	-1.450E-08
       1.050000	 1.011E-03	 2.722E-05	-1.431E-08
       1.052000	 1.004E-03	 3.170E-05	-1.413E-08
       1.054000	 9.978E-04	 3.622E-05	-1.395E-08
       1.056000	 9.912E-04	 4.079E-05	-1.376E-08
       1.058000	 9.846E-04	 4.541E-05	-1.359E-08
       1.060000	 9.781E-04	 5.007E-05	-1.341E-08
       1.062000	 9.715E-04	 5.478E-05	-1.323E-08
       1.064000	 9.649E-04	 5.954E-05	-1.306E-08
       1.066000	 9.584E-04	 6.435E-05	-1.289E-08
       1.068000	 9.518E-04	 6.921E-05	-1.272E-08
       1.070000	 9.452E-04	 7.411E-05	-1.255E-08
       1.072000	 9.387E-04	 7.905E-05	-1.238E-08
       1.074000	 9.321E-04	 8.404E-05	-1.222E-08
       1.076000	 9.256E-04	 8.908E-05	-1.206E-08
       1.078000	 9.190E-04	 9.416E-05	-1.190E-08
       1.080000	 9.124E-04	 9.928E-05	-1.174E-08
       1.082000	 9.059E-04	 1.044E-04	-1.158E-08
       1.084000	 8.993E-04	 1.096E-04	-1.142E-08
       1.086000	 8.927E-04	 1.149E-04	-1.127E-08
       1.088000	 8.861E-04	 1.201E-04	-1.112E-08
       1.090000	 8.795E-04	 1.255E-04	-1.097E-08
       1.092000	 8.729E-04	 1.308E-04	-1.082E-08
       1.094000	 8.663E-04	 1.362E-04	-1.067E-08
       1.096000	 8.597E-04	 1.416E-04	-1.052E-08
       1.098000	 8.530E-04	 1.470E-04	-1.038E-08
       1.100000	 8.464E-04	 1.525E-04	-1.024E-08
       1.102000	 8.397E-04	 1.580E-04	-1.009E-08
       1.104000	 8.331E-04	 1.635E-04	-9.955E-09
       1.106000	 8.264E-04	 1.690E-04	-9.817E-09
       1.108000	 8.197E-04	 1.745E-04	-9.680E-09
       1.110000	 8.130E-04	 1.801E-04	-9.545E-09
       1.112000	 8.063E-04	 1.857E-04	-9.412E-09
       1.114000	 7.996E-04	 1.913E-04	-9.280E-09
       1.116000	 7.928E-04	 1.969E-04	-9.149E-09
       1.118000	 7.861E-04	 2.025E-04	-9.020E-09
       1.120000	 7.793E-04	 2.081E-04	-8.893E-09
       1.122000	 7.726E-04	 2.138E-04	-8.768E-09
       1.124000	 7.658E-04	 2.194E-04	-8.644E-09
       1.126000	 7.590E-04	 2.250E-04	-8.521E-09
       1.128000	 7.522E-04	 2.307E-04	-8.401E-09
       1.130000	 7.454E-04	 2.363E-04	-8.282E-09
       1.132000	 7.385E-04	 2.420E-04	-8.165E-09
       1.134000	 7.317E-04	 2.476E-04	-8.049E-09
       1.136000	 7.249E-04	 2.533E-04	-7.936E-09
       1.138000	 7.180E-04	 2.589E-04	-7.824E-09
       1.140000	 7.112E-04	 2.645E-04	-7.714E-09
       1.142000	 7.044E-04	 2.702E-04	-7.607E-09
       1.144000	 6.975E-04	 2.758E-04	-7.501E-09
       1.146000	 6.907E-04	 2.814E-04	-7.397E-09
       1.148000	 6.839E-04	 2.871E-04	-7.295E-09
       1.150000	 6.770E-04	 2.927E-04	-7.195E-09
       1.152000	 6.702E-04	 2.983E-04	-7.098E-09
       1.154000	 6.634E-04	 3.039E-04	-7.003E-09
       1.156000	 6.566E-04	 3.095E-04	-6.910E-09
       1.158000	 6.498E-04	 3.151E-04	-6.819E-09
       1.160000	 6.430E-04	 3.206E-04	-6.730E-09
       1.162000	 6.363E-04	 3.262E-04	-6.644E-09
       1.164000	 6.296E-04	 3.318E-04	-6.561E-09
       1.166000	 6.229E-04	 3.373E-04	-6.479E-09
       1.168000	 6.162E-04	 3.429E-04	-6.401E-09
       1.170000	 6.095E-04	 3.484E-04	-6.324E-09
       1.172000	 6.029E-04	 3.540E-04	-6.251E-09
       1.174000	 5.963E-04	 3.595E-04	-6.180E-09
       1.176000	 5.898E-04	 3.650E-04	-6.111E-09
       1.178000	 5.832E-04	 3.705E-04	-6.045E-09
       1.180000	 5.767E-04	 3.760E-04	-5.982E-09
       1.182000	 5.703E-04	 3.815E-04	-5.921E-09
       1.184000	 5.639E-04	 3.869E-04	-5.863E-09
       1.186000	 5.575E-04	 3.924E-04	-5.807E-09
       1.188000	 5.512E-04	 3.978E-04	-5.754E-09
       1.190000	 5.450E-04	 4.033E-04	-5.704E-09
       1.192000	 5.388E-04	 4.087E-04	-5.656E-09
       1.194000	 5.326E-04	 4.141E-04	-5.611E-09
       1.196000	 5.265E-04	 4.194E-04	-5.568E-09
       1.198000	 5.204E-04	 4.248E-04	-5.528E-09
       1.200000	 5.144E-04	 4.301E-04	-5.491E-09
       1.202000	 5.085E-04	 4.355E-04	-5.456E-09
       1.204000	 5.026E-04	 4.408E-04	-5.423E-09
       1.206000	 4.967E-04	 4.460E-04	-5.392E-09
       1.208000	 4.910E-04	 4.513E-04	-5.364E-09
       1.210000	 4.853E-04	 4.565E-04	-5.339E-09
       1.212000	 4.796E-04	 4.617E-04	-5.315E-09
       1.214000	 4.740E-04	 4.668E-04	-5.294E-09
       1.216000	 4.685E-04	 4.720E-04	-5.274E-09
       1.218000	 4.631E-04	 4.771E-04	-5.257E-09
       1.220000	 4.577E-04	 4.821E-04	-5.242E-09
       1.222000	 4.523E-04	 4.871E-04	-5.229E-09
       1.224000	 4.471E-04	 4.921E-04	-5.218E-09
       1.226000	 4.419E-04	 4.971E-04	-5.208E-09
       1.228000	 4.368E-04	 5.020E-04	-5.200E-09
       1.230000	 4.317E-04	 5.068E-04	-5.194E-09
       1.232000	 4.267E-04	 5.116E-04	-5.190E-09
       1.234000	 4.218E-04	 5.164E-04	-5.187E-09
       1.236000	 4.169E-04	 5.211E-04	-5.185E-09
       1.238000	 4.121E-04	 5.258E-04	-5.185E-09
       1.240000	 4.074E-04	 5.304E-04	-5.187E-09
       1.242000	 4.027E-04	 5.349E-04	-5.189E-09
       1.244000	 3.981E-04	 5.394E-04	-5.193E-09
       1.246000	 3.935E-04	 5.439E-04	-5.198E-09
       1.248000	 3.891E-04	 5.483E-04	-5.204E-09
       1.250000	 3.846E-04	 5.526E-04	-5.211E-09
       1.252000	 3.803E-04	 5.569E-04	-5.219E-09
       1.254000	 3.760E-04	 5.611E-04	-5.228E-09
       1.256000	 3.718E-04	 5.653E-04	-5.238E-09
       1.258000	 3.676E-04	 5.694E-04	-5.249E-09
       1.260000	 3.635E-04	 5.735E-04	-5.260E-09
       1.262000	 3.594E-04	 5.775E-04	-5.272E-09
       1.264000	 3.554E-04	 5.814E-04	-5.285E-09
       1.266000	 3.515E-04	 5.853E-04	-5.298E-09
       1.268000	 3.476E-04	 5.891E-04	-5.312E-09
       1.270000	 3.437E-04	 5.929E-04	-5.327E-09
       1.272000	 3.399E-04	 5.966E-04	-5.341E-09
       1.274000	 3.362E-04	 6.003E-04	-5.357E-09
       1.276000	 3.325E-04	 6.039E-04	-5.372E-09
       1.278000	 3.288E-04	 6.074E-04	-5.388E-09
       1.280000	 3.252E-04	 6.109E-04	-5.405E-09
       1.282000	 3.216E-04	 6.143E-04	-5.421E-09
       1.284000	 3.181E-04	 6.177E-04	-5.438E-09
       1.286000	 3.146E-04	 6.210E-04	-5.455E-09
       1.288000	 3.112E-04	 6.243E-04	-5.472E-09
       1.290000	 3.078E-04	 6.275E-04	-5.489E-09
       1.292000	 3.044E-04	 6.306E-04	-5.506E-09
       1.294000	 3.011E-04	 6.337E-04	-5.523E-09
       1.296000	 2.978E-04	 6.368E-04	-5.541E-09
       1.298000	 2.945E-04	 6.398E-04	-5.558E-09
       1.300000	 2.913E-04	 6.427E-04	-5.575E-09
       1.302000	 2.881E-04	 6.456E-04	-5.592E-09
       1.304000	 2.849E-04	 6.484E-04	-5.610E-09
       1.306000	 2.818E-04	 6.512E-04	-5.626E-09
       1.308000	 2.787E-04	 6.539E-04	-5.643E-09
       1.310000	 2.756E-04	 6.566E-04	-5.660E-09
       1.312000	 2.725E-04	 6.592E-04	-5.676E-09
       1.314000	 2.695E-04	 6.618E-04	-5.692E-09
       1.316000	 2.665E-04	 6.643E-04	-5.708E-09
       1.318000	 2.635E-04	 6.667E-04	-5.724E-09
       1.320000	 2.605E-04	 6.691E-04	-5.739E-09
       1.322000	 2.576E-04	 6.714E-04	-5.753E-09
       1.324000	 2.547E-04	 6.737E-04	-5.768E-09
       1.326000	 2.518E-04	 6.759E-04	-5.782E-09
       1.328000	 2.489E-04	 6.781E-04	-5.795E-09
       1.330000	 2.461E-04	 6.802E-04	-5.808E-09
       1.332000	 2.433E-04	 6.822E-04	-5.821E-09
       1.334000	 2.405E-04	 6.842E-04	-5.833E-09
       1.336000	 2.377E-04	 6.861E-04	-5.844E-09
       1.338000	 2.350E-04	 6.879E-04	-5.855E-09
       1.340000	 2.323E-04	 6.897E-04	-5.865E-09
       1.342000	 2.296E-04	 6.914E-04	-5.874E-09
       1.344000	 2.269E-04	 6.930E-04	-5.883E-09
       1.346000	 2.243E-04	 6.946E-04	-5.891E-09
       1.348000	 2.217E-04	 6.961E-04	-5.898E-09
       1.350000	 2.191E-04	 6.975E-04	-5.905E-09
       1.352000	 2.166E-04	 6.989E-04	-5.911E-09
       1.354000	 2.141E-04	 7.002E-04	-5.916E-09
       1.356000	 2.116E-04	 7.014E-04	-5.920E-09
       1.358000	 2.091E-04	 7.025E-04	-5.924E-09
       1.360000	 2.067E-04	 7.036E-04	-5.926E-09
       1.362000	 2.043E-04	 7.046E-04	-5.928E-09
       1.364000	 2.020E-04	 7.055E-04	-5.929E-09
       1.366000	 1.997E-04	 7.063E-04	-5.929E-09
       1.368000	 1.974E-04	 7.071E-04	-5.928E-09
       1.370000	 1.952E-04	 7.078E-04	-5.927E-09
       1.372000	 1.930E-04	 7.084E-04	-5.924E-09
       1.374000	 1.908E-04	 7.089E-04	-5.921E-09
       1.376000	 1.887E-04	 7.093E-04	-5.917E-09
       1.378000	 1.867E-04	 7.097E-04	-5.912E-09
       1.380000	 1.847E-04	 7.100E-04	-5.906E-09
       1.382000	 1.827E-04	 7.102E-04	-5.899E-09
       1.384000	 1.808E-04	 7.104E-04	-5.891E-09
       1.386000	 1.789E-04	 7.104E-04	-5.883E-09
       1.388000	 1.771E-04	 7.104E-04	-5.874E-09
       1.390000	 1.753E-04	 7.103E-04	-5.864E-09
       1.392000	 1.736E-04	 7.102E-04	-5.853E-09
       1.394000	 1.719E-04	 7.099E-04	-5.841E-09
       1.396000	 1.703E-04	 7.096E-04	-5.828E-09
       1.398000	 1.687E-04	 7.092E-04	-5.815E-09
       1.400000	 1.672E-04	 7.088E-04	-5.801E-09
       1.402000	 1.658E-04	 7.083E-04	-5.786E-09
       1.404000	 1.644E-04	 7.077E-04	-5.771E-09
       1.406000	 1.631E-04	 7.070E-04	-5.755E-09
       1.408000	 1.618E-04	 7.062E-04	-5.738E-09
       1.410000	 1.606E-04	 7.054E-04	-5.720E-09
       1.412000	 1.595E-04	 7.045E-04	-5.702E-09
       1.414000	 1.584E-04	 7.036E-04	-5.683E-09
       1.416000	 1.574E-04	 7.026E-04	-5.663E-09
       1.418000	 1.565E-04	 7.015E-04	-5.643E-09
       1.420000	 1.556E-04	 7.003E-04	-5.622E-09
       1.422000	 1.548E-04	 6.991E-04	-5.601E-09
       1.424000	 1.540E-04	 6.978E-04	-5.579E-09
       1.426000	 1.533E-04	 6.965E-04	-5.556E-09
       1.428000	 1.527E-04	 6.951E-04	-5.533E-09
       1.430000	 1.522E-04	 6.936E-04	-5.509E-09
       1.432000	 1.517E-04	 6.920E-04	-5.485E-09
       1.434000	 1.513E-04	 6.904E-04	-5.460E-09
       1.436000	 1.509E-04	 6.888E-04	-5.434E-09
       1.438000	 1.506E-04	 6.870E-04	-5.408E-09
       1.440000	 1.504E-04	 6.852E-04	-5.381E-09
       1.442000	 1.502E-04	 6.833E-04	-5.354E-09
       1.444000	 1.501E-04	 6.814E-04	-5.326E-09
       1.446000	 1.501E-04	 6.794E-04	-5.298E-09
       1.448000	 1.501E-04	 6.774E-04	-5.269E-09
       1.450000	 1.502E-04	 6.752E-04	-5.239E-09
       1.452000	 1.503E-04	 6.730E-04	-5.209E-09
       1.454000	 1.505E-04	 6.708E-04	-5.179E-09
       1.456000	 1.508E-04	 6.685E-04	-5.148E-09
       1.458000	 1.511E-04	 6.661E-04	-5.116E-09
       1.460000	 1.515E-04	 6.637E-04	-5.084E-09
       1.462000	 1.519E-04	 6.611E-04	-5.051E-09
       1.464000	 1.524E-04	 6.586E-04	-5.018E-09
       1.466000	 1.529E-04	 6.559E-04	-4.984E-09
       1.468000	 1.535E-04	 6.532E-04	-4.950E-09
       1.470000	 1.541E-04	 6.505E-04	-4.915E-09
       1.472000	 1.548E-04	 6.476E-04	-4.879E-09
       1.474000	 1.555E-04	 6.447E-04	-4.843E-09
       1.476000	 1.562E-04	 6.418E-04	-4.807E-09
       1.478000	 1.570E-04	 6.388E-04	-4.770E-09
       1.480000	 1.579E-04	 6.357E-04	-4.733E-09
       1.482000	 1.588E-04	 6.325E-04	-4.695E-09
       1.484000	 1.597E-04	 6.293E-04	-4.656E-09
       1.486000	 1.607E-04	 6.260E-04	-4.617E-09
       1.488000	 1.617E-04	 6.227E-04	-4.578E-09
       1.490000	 1.627E-04	 6.193E-04	-4.538E-09
       1.492000	 1.638E-04	 6.159E-04	-4.498E-09
       1.494000	 1.649E-04	 6.123E-04	-4.457E-09
       1.496000	 1.660E-04	 6.088E-04	-4.416E-09
       1.498000	 1.672E-04	 6.052E-04	-4.375E-09
       1.500000	 1.684E-04	 6.015E-04	-4.333E-09
       1.502000	 1.696E-04	 5.977E-04	-4.291E-09
       1.504000	 1.709E-04	 5.939E-04	-4.249E-09
       1.506000	 1.722E-04	 5.901E-04	-4.206E-09
       1.508000	 1.735E-04	 5.862E-04	-4.163E-09
       1.510000	 1.748E-04	 5.823E-04	-4.120E-09
       1.512000	 1.762E-04	 5.783E-04	-4.077E-09
       1.514000	 1.776E-04	 5.742E-04	-4.033E-09
       1.516000	 1.790E-04	 5.701E-04	-3.990E-09
       1.518000	 1.804E-04	 5.660E-04	-3.946E-09
       1.520000	 1.819E-04	 5.618E-04	-3.902E-09
       1.522000	 1.834E-04	 5.576E-04	-3.858E-09
       1.524000	 1.849E-04	 5.534E-04	-3.814E-09
       1.526000	 1.864E-04	 5.491E-04	-3.770E-09
       1.528000	 1.880E-04	 5.447E-04	-3.726E-09
       1.530000	 1.896E-04	 5.404E-04	-3.682E-09
       1.532000	 1.912E-04	 5.360E-04	-3.638E-09
       1.534000	 1.928E-04	 5.315E-04	-3.595E-09
       1.536000	 1.945E-04	 5.271E-04	-3.551E-09
       1.538000	 1.962E-04	 5.225E-04	-3.508E-09
       1.540000	 1.979E-04	 5.180E-04	-3.465E-09
       1.542000	 1.996E-04	 5.134E-04	-3.422E-09
       1.544000	 2.014E-04	 5.089E-04	-3.379E-09
       1.546000	 2.032E-04	 5.042E-04	-3.337E-09
       1.548000	 2.050E-04	 4.996E-04	-3.295E-09
       1.550000	 2.068E-04	 4.949E-04	-3.253E-09
       1.552000	 2.087E-04	 4.902E-04	-3.212E-09
       1.554000	 2.106E-04	 4.855E-04	-3.171E-09
       1.556000	 2.126E-04	 4.807E-04	-3.131E-09
       1.558000	 2.145E-04	 4.760E-04	-3.091E-09
       1.560000	 2.165E-04	 4.712E-04	-3.051E-09
       1.562000	 2.186E-04	 4.663E-04	-3.012E-09
       1.564000	 2.206E-04	 4.615E-04	-2.974E-09
       1.566000	 2.228E-04	 4.566E-04	-2.936E-09
       1.568000	 2.249E-04	 4.518E-04	-2.899E-09
       1.570000	 2.271E-04	 4.468E-04	-2.863E-09
       1.572000	 2.293E-04	 4.419E-04	-2.827E-09
       1.574000	 2.316E-04	 4.370E-04	-2.792E-09
       1.576000	 2.339E-04	 4.320E-04	-2.758E-09
       1.578000	 2.363E-04	 4.270E-04	-2.724E-09
       1.580000	 2.387E-04	 4.220E-04	-2.691E-09
       1.582000	 2.412E-04	 4.170E-04	-2.659E-09
       1.584000	 2.437E-04	 4.120E-04	-2.628E-09
       1.586000	 2.462E-04	 4.069E-04	-2.598E-09
       1.588000	 2.489E-04	 4.018E-04	-2.569E-09
       1.590000	 2.515E-04	 3.967E-04	-2.540E-09
       1.592000	 2.542E-04	 3.916E-04	-2.513E-09
       1.594000	 2.570E-04	 3.865E-04	-2.487E-09
       1.596000	 2.599E-04	 3.813E-04	-2.461E-09
       1.598000	 2.628E-04	 3.762E-04	-2.437E-09
       1.600000	 2.657E-04	 3.710E-04	-2.414E-09
       1.602000	 2.687E-04	 3.658E-04	-2.392E-09
       1.604000	 2.718E-04	 3.606E-04	-2.371E-09
       1.606000	 2.749E-04	 3.554E-04	-2.352E-09
       1.608000	 2.782E-04	 3.501E-04	-2.334E-09
       1.610000	 2.814E-04	 3.449E-04	-2.317E-09
       1.612000	 2.848E-04	 3.396E-04	-2.301E-09
       1.614000	 2.882E-04	 3.343E-04	-2.287E-09
       1.616000	 2.916E-04	 3.291E-04	-2.274E-09
       1.618000	 2.952E-04	 3.238E-04	-2.263E-09
       1.620000	 2.988E-04	 3.185E-04	-2.253E-09
       1.622000	 3.025E-04	 3.132E-04	-2.244E-09
       1.624000	 3.062E-04	 3.079E-04	-2.237E-09
       1.626000	 3.101E-04	 3.026E-04	-2.232E-09
       1.628000	 3.139E-04	 2.973E-04	-2.229E-09
       1.630000	 3.179E-04	 2.920E-04	-2.227E-09
       1.632000	 3.219E-04	 2.866E-04	-2.226E-09
       1.634000	 3.260E-04	 2.813E-04	-2.228E-09
       1.636000	 3.302E-04	 2.760E-04	-2.231E-09
       1.638000	 3.345E-04	 2.707E-04	-2.236E-09
       1.640000	 3.388E-04	 2.654E-04	-2.243E-09
       1.642000	 3.432E-04	 2.601E-04	-2.252E-09
       1.644000	 3.476E-04	 2.549E-04	-2.262E-09
       1.646000	 3.522E-04	 2.496E-04	-2.275E-09
       1.648000	 3.567E-04	 2.443E-04	-2.289E-09
       1.650000	 3.614E-04	 2.391E-04	-2.306E-09
       1.652000	 3.661E-04	 2.338E-04	-2.324E-09
       1.654000	 3.709E-04	 2.286E-04	-2.344E-09
       1.656000	 3.758E-04	 2.234E-04	-2.367E-09
       1.658000	 3.807E-04	 2.182E-04	-2.392E-09
       1.660000	 3.857E-04	 2.131E-04	-2.418E-09
       1.662000	 3.908E-04	 2.079E-04	-2.447E-09
       1.664000	 3.959E-04	 2.028E-04	-2.478E-09
       1.666000	 4.011E-04	 1.977E-04	-2.511E-09
       1.668000	 4.063E-04	 1.926E-04	-2.546E-09
       1.670000	 4.116E-04	 1.875E-04	-2.583E-09
       1.672000	 4.169E-04	 1.825E-04	-2.622E-09
       1.674000	 4.224E-04	 1.775E-04	-2.664E-09
       1.676000	 4.278E-04	 1.725E-04	-2.708E-09
       1.678000	 4.333E-04	 1.675E-04	-2.753E-09
       1.680000	 4.389E-04	 1.626E-04	-2.801E-09
       1.682000	 4.445E-04	 1.577E-04	-2.852E-09
       1.684000	 4.502E-04	 1.528E-04	-2.904E-09
       1.686000	 4.559E-04	 1.480E-04	-2.958E-09
       1.688000	 4.617E-04	 1.432E-04	-3.015E-09
       1.690000	 4.675E-04	 1.384E-04	-3.074E-09
       1.692000	 4.733E-04	 1.336E-04	-3.135E-09
       1.694000	 4.792E-04	 1.289E-04	-3.198E-09
       1.696000	 4.851E-04	 1.242E-04	-3.263E-09
       1.698000	 4.911E-04	 1.195E-04	-3.330E-09
       1.700000	 4.971E-04	 1.149E-04	-3.400E-09
       1.702000	 5.031E-04	 1.103E-04	-3.471E-09
       1.704000	 5.092E-04	 1.057E-04	-3.545E-09
       1.706000	 5.153E-04	 1.012E-04	-3.620E-09
       1.708000	 5.215E-04	 9.668E-05	-3.698E-09
       1.710000	 5.276E-04	 9.222E-05	-3.777E-09
       1.712000	 5.338E-04	 8.779E-05	-3.859E-09
       1.714000	 5.401E-04	 8.339E-05	-3.943E-09
       1.716000	 5.463E-04	 7.903E-05	-4.028E-09
       1.718000	 5.526E-04	 7.471E-05	-4.116E-09
       1.720000	 5.589E-04	 7.042E-05	-4.205E-09
       1.722000	 5.652E-04	 6.618E-05	-4.297E-09
       1.724000	 5.716E-04	 6.196E-05	-4.390E-09
       1.726000	 5.780E-04	 5.779E-05	-4.486E-09
       1.728000	 5.844E-04	 5.366E-05	-4.583E-09
       1.730000	 5.908E-04	 4.957E-05	-4.682E-09
       1.732000	 5.972E-04	 4.552E-05	-4.783E-09
       1.734000	 6.037E-04	 4.151E-05	-4.886E-09
       1.736000	 6.102E-04	 3.754E-05	-4.991E-09
       1.738000	 6.167E-04	 3.362E-05	-5.097E-09
       1.740000	 6.232E-04	 2.974E-05	-5.206E-09
       1.742000	 6.297E-04	 2.590E-05	-5.316E-09
       1.744000	 6.363E-04	 2.211E-05	-5.428E-09
       1.746000	 6.428E-04	 1.837E-05	-5.542E-09
       1.748000	 6.494E-04	 1.468E-05	-5.658E-09
       1.750000	 6.560E-04	 1.103E-05	-5.776E-09
       1.752000	 6.627E-04	 7.434E-06	-5.896E-09
       1.754000	 6.693E-04	 3.888E-06	-6.017E-09
       1.756000	 6.760E-04	 3.941E-07	-6.140E-09
       1.758000	 6.827E-04	-3.048E-06	-6.266E-09
       1.760000	 6.894E-04	-6.437E-06	-6.393E-09
       1.762000	 6.961E-04	-9.771E-06	-6.522E-09
       1.764000	 7.028E-04	-1.305E-05	-6.653E-09
       1.766000	 7.096E-04	-1.628E-05	-6.785E-09
       1.768000	 7.164E-04	-1.944E-05	-6.920E-09
       1.770000	 7.232E-04	-2.255E-05	-7.057E-09
       1.772000	 7.300E-04	-2.561E-05	-7.196E-09
       1.774000	 7.368E-04	-2.860E-05	-7.336E-09
       1.776000	 7.437E-04	-3.153E-05	-7.479E-09
       1.778000	 7.506E-04	-3.441E-05	-7.624E-09
       1.780000	 7.575E-04	-3.722E-05	-7.770E-09
       1.782000	 7.645E-04	-3.997E-05	-7.919E-09
       1.784000	 7.714E-04	-4.267E-05	-8.070E-09
       1.786000	 7.784E-04	-4.529E-05	-8.223E-09
       1.788000	 7.854E-04	-4.786E-05	-8.378E-09
       1.790000	 7.924E-04	-5.037E-05	-8.536E-09
       1.792000	 7.995E-04	-5.281E-05	-8.695E-09
       1.794000	 8.066E-04	-5.519E-05	-8.857E-09
       1.796000	 8.137E-04	-5.750E-05	-9.021E-09
       1.798000	 8.209E-04	-5.975E-05	-9.187E-09
       1.800000	 8.280E-04	-6.194E-05	-9.356E-09
       1.802000	 8.352E-04	-6.407E-05	-9.526E-09
       1.804000	 8.425E-04	-6.613E-05	-9.699E-09
       1.806000	 8.497E-04	-6.813E-05	-9.875E-09
       1.808000	 8.570E-04	-7.006E-05	-1.005E-08
       1.810000	 8.643E-04	-7.194E-05	-1.023E-08
       1.812000	 8.716E-04	-7.375E-05	-1.042E-08
       1.814000	 8.790E-04	-7.549E-05	-1.060E-08
       1.816000	 8.864E-04	-7.717E-05	-1.079E-08
       1.818000	 8.938E-04	-7.879E-05	-1.098E-08
       1.820000	 9.013E-04	-8.035E-05	-1.117E-08
       1.822000	 9.088E-04	-8.185E-05	-1.137E-08
